timestamp,omega_x,omega_y,omega_z,alpha_x,alpha_y,alpha_z
1739402299639000000,0.13422333,0.051132694,0.0010652645,-0.4405331,0.21667525,10.305841
1739402299644000000,0.12676647,0.0479369,0.002130529,-0.49320555,0.17238252,10.348937
1739402299650000000,0.11611383,0.05219796,0.0031957934,-0.58777654,0.15322891,10.375273
1739402299655000000,0.10546118,0.0628506,0.007456851,-0.6512229,0.1364695,10.389638
1739402299656000000,0.10546118,0.0628506,0.007456851,-0.6512229,0.1364695,10.389638
1739402299659000000,0.09374327,0.080960095,0.014913702,-0.6751649,0.092176765,10.431537
1739402299664000000,0.08841695,0.0958738,0.023435818,-0.6703765,0.11611878,10.477027
1739402299669000000,0.08841695,0.10972224,0.033023197,-0.6907272,0.12928689,10.609905
1739402299670000000,0.08841695,0.10972224,0.033023197,-0.6907272,0.12928689,10.609905
1739402299675000000,0.0958738,0.12250541,0.04580637,-0.7098808,0.19393034,10.629059
1739402299678000000,0.0958738,0.12250541,0.04580637,-0.7098808,0.19393034,10.629059
1739402299680000000,0.10972224,0.13315806,0.058589544,-0.7314286,0.23104046,10.69849
1739402299684000000,0.12783173,0.1438107,0.070307456,-0.6811504,0.25258827,10.726024
1739402299690000000,0.14807177,0.14913702,0.07563378,-0.62608373,0.2705448,10.657789
1739402299694000000,0.16937704,0.14807177,0.07882957,-0.62847793,0.2789245,10.636241
1739402299699000000,0.18855181,0.1470065,0.07882957,-0.59376204,0.30765492,10.601525
1739402299704000000,0.20559604,0.14807177,0.07456851,-0.5686229,0.3184288,10.606314
1739402299709000000,0.22370553,0.14594123,0.06924219,-0.58777654,0.33279404,10.641029
1739402299713000000,0.22370553,0.14594123,0.06924219,-0.58777654,0.33279404,10.641029
1739402299719000000,0.25353295,0.13848437,0.058589544,-0.58777654,0.36152446,10.478224
1739402299721000000,0.25353295,0.13848437,0.058589544,-0.58777654,0.36152446,10.478224
1739402299724000000,0.26418558,0.13315806,0.05539375,-0.62608373,0.36032736,10.377667
1739402299729000000,0.27057716,0.12783173,0.053263225,-0.61650693,0.35075054,10.399215
