#timestamp [ns],w_RS_S_x [rad s^-1],w_RS_S_y [rad s^-1],w_RS_S_z [rad s^-1],a_RS_S_x [m s^-2],a_RS_S_y [m s^-2],a_RS_S_z [m s^-2]
1740627646972800000,0.0010652645,0.0010652645,0.0010652645,-0.6607997,-0.062249243,9.55047
1740627646979795200,-0.002130529,-0.0010652645,1e-10,-0.664391,-0.077811554,9.5385
1740627646987979776,0.0010652645,1e-10,0.0010652645,-0.6572084,-0.07182605,9.551667
1740627647002696448,1e-10,1e-10,0.0010652645,-0.6584055,-0.05865794,9.516952
1740627647010188032,1e-10,-0.0010652645,1e-10,-0.6584055,-0.061052144,9.5492735
1740627647015683584,0.0010652645,1e-10,-0.0010652645,-0.6512229,-0.08738836,9.543288
1740627647032334080,-0.0010652645,0.0010652645,-0.0010652645,-0.6799533,-0.090979666,9.546879
1740627647039749120,1e-10,0.0010652645,1e-10,-0.676362,-0.076614454,9.527725
1740627647052546048,0.0010652645,0.0010652645,1e-10,-0.664391,-0.07182605,9.52174
1740627647052815872,0.0010652645,0.0010652645,1e-10,-0.664391,-0.07182605,9.52174
1740627647069854208,1e-10,0.0010652645,0.002130529,-0.6655881,-0.073023155,9.5385
1740627647080784128,1e-10,0.0010652645,-0.0010652645,-0.6727707,-0.077811554,9.561244
1740627647093426176,-0.0010652645,1e-10,1e-10,-0.6787562,-0.08259996,9.566033
1740627647100803328,1e-10,0.0010652645,1e-10,-0.6631939,-0.074220255,9.522937
1740627647108103936,1e-10,1e-10,1e-10,-0.6727707,-0.08020575,9.556456
1740627647122232832,0.0010652645,1e-10,0.0010652645,-0.6655881,-0.08379706,9.563639
1740627647130627072,0.002130529,1e-10,1e-10,-0.6631939,-0.08499416,9.554062
1740627647141591808,1e-10,-0.0010652645,1e-10,-0.6679823,-0.073023155,9.528923
1740627647152752640,0.0010652645,1e-10,1e-10,-0.6703765,-0.094570965,9.536105
1740627647159975680,0.0010652645,0.0010652645,0.0010652645,-0.6500258,-0.053869538,9.539697
1740627647173230080,0.0010652645,0.0010652645,0.0010652645,-0.6679823,-0.09816227,9.5385
1740627647181413888,0.0010652645,1e-10,1e-10,-0.6703765,-0.08499416,9.539697
1740627647190433792,0.0010652645,0.0031957934,1e-10,-0.6619968,-0.06464344,9.57561
1740627647200325120,0.002130529,1e-10,0.0010652645,-0.6847417,-0.089782566,9.546879
1740627647260915200,0.0010652645,0.0010652645,0.0010652645,-0.6560113,-0.079008654,9.563639
1740627647270242816,0.002130529,1e-10,0.0010652645,-0.6703765,-0.08259996,9.536105
1740627647281075200,0.0010652645,0.0010652645,0.0010652645,-0.6739678,-0.09816227,9.536105
1740627647290154752,1e-10,1e-10,0.0010652645,-0.6607997,-0.077811554,9.522937
1740627647301713664,0.0010652645,-0.0010652645,0.002130529,-0.6667852,-0.074220255,9.536105
1740627647310246400,0.0010652645,1e-10,1e-10,-0.6703765,-0.074220255,9.532514
1740627647322193408,0.0010652645,0.0010652645,0.0010652645,-0.6655881,-0.079008654,9.545682
1740627647330930176,0.0010652645,-0.0010652645,0.0010652645,-0.6655881,-0.09935937,9.55885
1740627647341060096,-0.0010652645,0.0010652645,1e-10,-0.6715736,-0.095768064,9.545682
1740627647350562304,1e-10,0.0010652645,0.0010652645,-0.6607997,-0.06703765,9.5492735
1740627647354557184,1e-10,0.002130529,1e-10,-0.6655881,-0.088585466,9.54209
1740627647372886528,1e-10,1e-10,1e-10,-0.6871359,-0.088585466,9.539697
1740627647380171264,0.0010652645,0.0010652645,0.0010652645,-0.664391,-0.08379706,9.543288
1740627647389614848,0.0010652645,0.0010652645,1e-10,-0.6619968,-0.062249243,9.554062
1740627647399712512,1e-10,1e-10,0.002130529,-0.676362,-0.08259996,9.564836
1740627647409687296,0.0010652645,1e-10,0.0010652645,-0.6584055,-0.05746084,9.561244
1740627647419777280,0.002130529,0.0010652645,1e-10,-0.6619968,-0.079008654,9.55885
1740627647430216192,0.002130529,0.0010652645,1e-10,-0.6584055,-0.08259996,9.548077
1740627647442157824,0.0010652645,0.002130529,0.0010652645,-0.6715736,-0.092176765,9.539697
1740627647449539072,1e-10,0.0010652645,1e-10,-0.6691794,-0.08259996,9.54209
1740627647460386304,0.0010652645,1e-10,0.0010652645,-0.6572084,-0.079008654,9.554062
1740627647471109120,0.0010652645,0.002130529,0.0010652645,-0.6476316,-0.08259996,9.516952
1740627647475279104,0.0010652645,0.0010652645,1e-10,-0.6584055,-0.08379706,9.545682
1740627647492749056,0.002130529,0.0010652645,1e-10,-0.6500258,-0.076614454,9.502586
1740627647492848896,0.002130529,0.0010652645,1e-10,-0.6500258,-0.076614454,9.502586
1740627647493024512,0.002130529,0.0010652645,1e-10,-0.6500258,-0.076614454,9.502586
1740627647493037568,0.002130529,0.0010652645,1e-10,-0.6500258,-0.076614454,9.502586
1740627647493084160,0.002130529,0.0010652645,1e-10,-0.6500258,-0.076614454,9.502586
1740627647549847040,0.002130529,0.0010652645,1e-10,-0.6631939,-0.090979666,9.539697
1740627647564129536,0.0010652645,0.0010652645,0.0010652645,-0.6607997,-0.08140286,9.5253315
1740627647573312000,1e-10,0.0010652645,0.0010652645,-0.6775591,-0.079008654,9.532514
1740627647579499008,-0.0010652645,1e-10,0.002130529,-0.6751649,-0.06823475,9.5385
1740627647593336832,1e-10,0.0010652645,0.0010652645,-0.676362,-0.07062895,9.587581
1740627647604183296,0.0010652645,0.0010652645,0.0010652645,-0.6679823,-0.075417355,9.546879
1740627647610066432,0.002130529,0.0010652645,0.0010652645,-0.6703765,-0.077811554,9.527725
1740627647623343872,1e-10,1e-10,0.0010652645,-0.6356605,-0.06703765,9.55885
1740627647634565376,0.0010652645,0.0010652645,1e-10,-0.6619968,-0.06584055,9.555259
1740627647644134400,0.0010652645,0.0031957934,0.0010652645,-0.6488287,-0.08379706,9.566033
1740627647649645056,1e-10,0.002130529,1e-10,-0.6607997,-0.09696517,9.519346
1740627647659618048,0.0010652645,0.0010652645,0.002130529,-0.6572084,-0.08619126,9.526528
1740627647669708544,1e-10,1e-10,0.0010652645,-0.6655881,-0.074220255,9.544485
1740627647680957696,0.002130529,1e-10,-0.0010652645,-0.6619968,-0.08140286,9.592369
1740627647689726208,1e-10,0.002130529,1e-10,-0.6584055,-0.08738836,9.544485
1740627647701188608,1e-10,0.0010652645,1e-10,-0.6512229,-0.074220255,9.534908
1740627647709869056,1e-10,0.002130529,-0.0010652645,-0.6596026,-0.079008654,9.545682
1740627647719590144,0.0010652645,0.0010652645,0.0010652645,-0.6835446,-0.077811554,9.576807
1740627647729727744,0.0010652645,0.0010652645,1e-10,-0.6679823,-0.09816227,9.555259
